f1,p,r
0.8484543562,0.8584755063,0.8397068381
0.8651241064,0.8773877621,0.8542125821
0.9209333062,0.9245656729,0.9176786542
0.8891252279,0.8927835226,0.88607651
0.7162097096,0.7194950581,0.7148795128
0.9033961892,0.9120223522,0.8959106803
0.9251254201,0.9297629595,0.9209648371
0.8219609857,0.8320410848,0.8125684261
0.8472676873,0.8520082235,0.8430441618
0.7989792824,0.8130393028,0.7860921025
0.7664070129,0.7843186855,0.7499358058
0.9193723202,0.9269551635,0.9126439095
0.8936505318,0.9000477791,0.8881137967
0.7862490416,0.8078438044,0.7674762607
0.8412870765,0.8503525257,0.8329563737
0.8300911188,0.847043395,0.8150120378
0.9161186218,0.9213787913,0.9112927318
0.9041197896,0.913064301,0.8965551257
0.7521712184,0.7732701302,0.7337809801
0.8967165947,0.9052189589,0.8893187642
0.8317092657,0.8476846218,0.8173732758
0.8712864518,0.8852579594,0.8592704535
0.9189231396,0.9206056595,0.9173364639
0.8697307706,0.8820648193,0.8585518599
0.8727838993,0.8836686015,0.8628860116
0.8595097661,0.8686048985,0.8512439728
0.6972035766,0.7046774626,0.6916068196
0.861156702,0.8691684008,0.8537468314
0.8884906173,0.8978316188,0.8801651597
0.9394942522,0.9464948773,0.9333204627
0.8981012106,0.905361414,0.8915677667
0.8247076869,0.8507533669,0.8019088507
0.9045065045,0.9070239663,0.9022392631
0.8824369311,0.8912781477,0.8742160797
0.9078291059,0.9133045673,0.9027915001
0.8424346447,0.8535190225,0.8326804638
0.8829747438,0.8918339014,0.874925077
0.9055179954,0.915045023,0.8971483111
0.8612134457,0.8742259145,0.8495970964
0.8250102997,0.8424099088,0.8097656369
0.9185137153,0.9205881953,0.916503787
0.920568645,0.9242017269,0.9172787666
0.9071671367,0.9162418246,0.8991285563
0.8642835617,0.8793795109,0.8507773876
0.9253570437,0.933614552,0.918350637
0.9098049998,0.9179359078,0.9026072025
0.9003282189,0.9041959047,0.8966426849
0.8223766685,0.8382932544,0.8083944917
0.8833744526,0.8951301575,0.8730175495
0.8846464157,0.893938005,0.8762784004
0.9164270163,0.9207415581,0.9123899341
0.9139992595,0.9221574068,0.9064816236
0.9465150237,0.9492506981,0.9439702034
0.8819910884,0.8920357227,0.873337388
0.7986153364,0.8071575761,0.7927580476
0.9250435829,0.9302905798,0.9203767776
0.8604807854,0.8680071831,0.8538283706
0.9103372097,0.9180517197,0.9033343792
1,1,1
0.8780783415,0.8879321218,0.8691493273
0.9027145505,0.9121528864,0.8942059278
0.8727608323,0.8794142008,0.8665934205
0.7760561109,0.7848011255,0.768781364
0.8130102158,0.8316751719,0.7965061665
0.9090275168,0.9167271852,0.9020228982
0.8927334547,0.8993636966,0.8866755366
0.9092632532,0.9206789136,0.899343133
0.8196745515,0.8308339715,0.8095117211
0.9064072371,0.915117979,0.8988953829
0.8955544829,0.901758492,0.8898582458
0.8429126143,0.8590617776,0.8285253644
0.9313982129,0.9373293519,0.9261575937
0.937300384,0.9443234205,0.9310187697
0.9162212014,0.9255532026,0.9083480239
0.9222004414,0.9271345735,0.9177844524
0.8999497294,0.9068600535,0.8935118914
0.8949116468,0.9063774943,0.8848223686
0.8890294433,0.8958295584,0.8834560513
0.8730502129,0.8830630779,0.8642190099
0.9154838324,0.9210432172,0.9104318619
0.8467563987,0.8668712974,0.8291814923
0.879240334,0.8904638886,0.8694569468
0.8931022882,0.9031312466,0.8841413856
0.8831695914,0.8900455832,0.8767558336
0.957329154,0.9609766006,0.9539259672
0.8685727715,0.8746340275,0.8631447554
0.8753385544,0.8803083301,0.8706039786
0.8931709528,0.9029735327,0.8846055865
0.879822433,0.8892034292,0.8714944124
0.9399051666,0.9460564852,0.9345254302
0.8445872664,0.8573716879,0.8330141902
0.9055061936,0.9070903063,0.9039687514
0.9539765716,0.9580830932,0.9502004981
0.904666245,0.912114501,0.8979222775
0.8551891446,0.8677169681,0.8439324498
0.9231044054,0.9282183051,0.9185473323
0.9331631064,0.9397640228,0.9272058606
0.9564332962,0.95986408,0.9532667994
0.9537305236,0.9599561691,0.9485023022
0.8871984482,0.8957321644,0.8794035316
0.9181657434,0.9242392778,0.9127080441
0.907219708,0.9153930545,0.8999778628
0.8665542603,0.8769540787,0.8571751714
0.8888425827,0.898953855,0.8800388575
0.7053571939,0.7120558023,0.7005699277
0.9077860713,0.9091408849,0.9065920711
0.9173679352,0.9265289903,0.9094493389
0.9177131057,0.9269325733,0.9094778299
0.8883020878,0.8921847939,0.884676218
0.7131912708,0.7280130386,0.6989610195
0.9328665733,0.9369916916,0.9293208122
0.8225941062,0.83508569,0.812046349
0.9088762999,0.9165804982,0.9017883539
0.8177295327,0.8235434294,0.8135653734
0.8984770179,0.9063423872,0.8915646076
0.8539209962,0.8684702516,0.8411878943
0.8969839811,0.9040395021,0.8907894492
0.9105140567,0.9179845452,0.9037433267
0.9194753766,0.9213594198,0.9176397324
0.9373729229,0.9431922436,0.9320610166
0.8822363019,0.8901793957,0.8748506904
0.9615187645,0.9658082724,0.9576253891
0.9573406577,0.96324265,0.9521309137
0.9101209044,0.9172964692,0.9036473632
0.8535628915,0.8690823913,0.8397552967
0.8616144061,0.8699392676,0.8539537787
0.9334064126,0.9359998107,0.9311591983
0.9062575102,0.9121573567,0.9008479714
0.8791742921,0.8885962367,0.8707150221
0.8666676283,0.8765725493,0.857691884
0.7801939845,0.7919687033,0.7694964409
0.8718041778,0.8774780631,0.8664987087
0.8103886843,0.8246846795,0.7972559333
0.8578740954,0.8730258942,0.8446346521
0.8986672759,0.9125779867,0.8868623972
0.9374836087,0.9395261407,0.9356568456
0.9131997824,0.9196139574,0.9074841738
0.8845988512,0.8970754743,0.8738921881
0.8592768908,0.8716899157,0.8480588198
0.92587322,0.9307518005,0.921389401
0.8392951488,0.8475227356,0.831574738
0.8319573998,0.842285037,0.8224444985
0.8857129216,0.8934069276,0.878657043
0.8617322445,0.8670669198,0.8568550944
0.8512035608,0.8608478308,0.8422666788
0.899207592,0.9093711376,0.8900691867
0.9248883724,0.9285414219,0.9214019179
0.9213770032,0.9259201884,0.9171440601
0.9577043653,0.96094805,0.9546821713
0.8632453084,0.8728091121,0.8543770909
0.8481514454,0.8539739847,0.8427228928
0.8110914826,0.8224404454,0.8006107211
0.9169947505,0.9233497977,0.9112606049
0.9643332958,0.969055593,0.9601365328
0.8835456967,0.8935852051,0.8746781349
0.8031089306,0.8174183369,0.7907438278
0.8959884644,0.9042560458,0.888610065
0.9012621641,0.9078828692,0.894974649
0.9309391379,0.9358515143,0.9263250828
0.836378634,0.8442758918,0.8291301131
0.9597318769,0.9626614451,0.9570851326
0.8333034515,0.845179081,0.8224824071
0.8628492951,0.8754314184,0.8520486951
0.8308355212,0.8369060755,0.8257122636
0.8522905707,0.8665284514,0.839548111
0.8938570619,0.9042534232,0.884724617
0.9339212775,0.9373394847,0.9306723475
0.9015214443,0.9082828164,0.8952537179
0.8663815856,0.8785303831,0.8551955223
0.8699196577,0.88050735,0.8603960872
0.8798447847,0.891402781,0.8697455525
0.8743542433,0.8832399249,0.8661924601
0.7555853724,0.7741956711,0.7389374971
0.8447688222,0.8594165444,0.8315610886
0.8512821198,0.8603659272,0.842867434
0.8345140219,0.8501027822,0.820947051
0.8733031154,0.8894966245,0.8592292666
0.903711319,0.9141834378,0.8943713903
0.8555346727,0.8665778637,0.8459011912
0.871614635,0.8801277876,0.8641201258
0.8767582178,0.8909041882,0.864377737
0.9178598523,0.923666954,0.9127219915
0.7575330734,0.7831130028,0.7358056903
0.8688651919,0.8811381459,0.857930541
0.9237710238,0.9321603775,0.9164743423
0.7636013031,0.7804619074,0.7483720183
0.8719640374,0.8788520098,0.8658444285
0.8472104669,0.8608427644,0.8352050781
0.9152840376,0.9213452339,0.9096550941
0.907782495,0.9131822586,0.9027998447
0.8462380767,0.8604027629,0.833568573
0.8615893722,0.871963501,0.852289021
0.9062330127,0.913808167,0.8998323679
0.944514215,0.9511683583,0.9385713935
0.8472388387,0.860712409,0.8350542188
0.8756014109,0.8869974017,0.8655091524
0.8784781694,0.8916108012,0.8672121763
0.8620869517,0.8765653968,0.8488826752
0.8642829061,0.8796280622,0.8508805037
0.9137980342,0.9209740758,0.9073918462
0.8845034838,0.8946881294,0.8756781816
0.8531398773,0.8675880432,0.8404274583
0.9707043171,0.9747753143,0.9670016766
0.9033424854,0.9112952352,0.8961161375
0.8815050721,0.8911640644,0.8726788759
0.9025282264,0.9101507068,0.8957694173
0.9510486126,0.9579655528,0.9452934265
0.8413562179,0.8599053621,0.8249718547
0.9054623842,0.9103577733,0.9011128545
0.8977178931,0.9071947932,0.8890330195
0.8658410311,0.8749855757,0.8576641083
0.8860048652,0.8961484432,0.8767886758
0.9320585132,0.9385028481,0.9262385368
0.8122451305,0.8324884772,0.7943202853
0.9376833439,0.9415429831,0.9341210723
0.9321731925,0.935908854,0.9286148548
0.9124029875,0.9181052446,0.907024622
0.9456499219,0.9483982325,0.9431030154
0.7965148687,0.8137004375,0.7816849947
0.9006974101,0.90642488,0.8955515027
0.8523327708,0.8643323183,0.8412348032
0.821172297,0.8506600857,0.7968658805
0.913009882,0.9262198806,0.9014982581
0.8722988963,0.8818500042,0.8640519977
0.8762551546,0.8908031583,0.8637785912
0.9141159058,0.9236093163,0.9058840871
0.9020082355,0.9074124098,0.8970782161
0.8443781137,0.8586091399,0.8316972852
0.757347405,0.7648885846,0.7520757318
0.8794651628,0.880574584,0.8793432117
0.9377038479,0.9400861859,0.9357068539
0.7854200602,0.8050752878,0.7679208517
0.8932493329,0.9022127986,0.8849623799
0.8729043007,0.8811206222,0.8652325869
0.856303215,0.8658135533,0.8475898504
0.9029342532,0.9082593322,0.898105979
0.8067486286,0.8223068118,0.7927688956
0.8546447754,0.852871418,0.8564658165
0.9158053398,0.9220735431,0.9101082087
0.9336484075,0.9405355453,0.9278695583
0.7718203068,0.7822748423,0.7632173896
0.8416561484,0.8583166003,0.8271413445
0.8325992823,0.8468943834,0.8200317621
0.8570383191,0.8813552856,0.8365603685
0.9091471434,0.9168740511,0.9022140503
0.9510120153,0.9568183422,0.9457981586
0.9108918309,0.9181852341,0.9044085741
0.8697066903,0.8800682425,0.8602679372
0.9050236344,0.912630856,0.8981537223
0.8369080424,0.8476361036,0.8273411989
0.8324181437,0.8360808492,0.8295412064
0.9024268389,0.907730341,0.897628963
0.7666881084,0.7736496329,0.7609182596
0.8609289527,0.8695988655,0.8529229164
0.7888040543,0.8112157583,0.7689427137
0.857060194,0.8620836735,0.8525423408
0.932477951,0.9400056005,0.9258825779
0.9420752525,0.9454153776,0.9389917254
0.9595487714,0.9622503519,0.9571145773
0.9026025534,0.9123498797,0.8940806389
0.8639226556,0.8771465421,0.8519056439
0.925680697,0.9314964414,0.920435667
0.8637060523,0.8802478313,0.8495162129
0.8315428495,0.8514678478,0.8152007461
0.8518939018,0.8665588498,0.8387966752
0.8424394131,0.8554185629,0.8316268325
0.9025475979,0.9098284245,0.89575243
0.811631918,0.8208393455,0.8040784597
0.9513711929,0.9521913528,0.9505880475
0.8961749077,0.9044138789,0.8887721896
0.8811756372,0.8914874196,0.8719522953
0.9092427492,0.9150209427,0.9040263891
0.9372506738,0.9413349032,0.9334304929
0.8849592209,0.8976351023,0.8738336563
0.7197927833,0.7264332175,0.7147599459
0.8191486597,0.846288681,0.7959863544
0.9186529517,0.9276080728,0.9106934667
0.8637523651,0.8712934852,0.8568532467
0.8803028464,0.8897218704,0.8719967008
0.8687202334,0.8843278885,0.8549870253
0.8925149441,0.902987361,0.8833686113
0.9351042509,0.9357777834,0.9344863892
0.8753620982,0.8863435388,0.8654265404
0.919588089,0.9258216023,0.9139532447
0.8482118845,0.866325438,0.8326246738
0.909981668,0.9143232703,0.9059707522
0.8927735686,0.9038824439,0.882909596
0.773208499,0.7917550206,0.7588453889
0.865899086,0.8836781979,0.8502786756
0.9674832225,0.9713428617,0.9639209509
0.9320758581,0.9367412925,0.9278063774
0.8267272711,0.8395462036,0.8151853085
0.9088189602,0.9121237993,0.9059028625
0.7054812312,0.7167539597,0.6958839893
0.7086994052,0.7189862728,0.7008131146
0.8623778224,0.8763915896,0.8499147296
0.8897575736,0.8986966014,0.8819163442
0.8651396036,0.8730089664,0.8579133749
0.8719267249,0.8847376704,0.8612672091
0.9481037259,0.9544073939,0.9424239993
0.8952686787,0.90561831,0.8860764503
0.8674601316,0.8779373765,0.8578945994
0.7464909554,0.754105866,0.7409732938
0.9211120009,0.926187396,0.9165598154
0.8835549355,0.8898451924,0.877756834
0.9211831689,0.92517519,0.9176246524
0.9361832142,0.9431137443,0.9303380251
0.8861162066,0.8930495381,0.8796473742
0.7935614586,0.8017046452,0.7863180637
0.8530033231,0.8643770814,0.8427488208
0.9006622434,0.9079837203,0.8939844966
0.7894384861,0.8025066853,0.7779935598
0.8838759065,0.8885627985,0.8794001937
0.9240812659,0.9299687147,0.9188238382
0.9031239748,0.9102990627,0.8965505958
0.850001514,0.8603076339,0.8408907056
0.8943616152,0.9019078016,0.887750864
0.8342333436,0.8486983776,0.8216266632
0.9037459493,0.908071816,0.8997189403
0.7093508244,0.710729897,0.7100172639
0.9101866484,0.9148719907,0.9057291746
0.8581469655,0.8652911782,0.8514840007
0.9725242257,0.9739066362,0.9711861014
0.9199613333,0.9234201312,0.9167405367
0.9029057026,0.9113992453,0.89534688
0.8369980454,0.8524441123,0.8232399225
0.8831241727,0.8904096484,0.8764712811
0.942197144,0.9472977519,0.9374865294
0.9072722197,0.9115155339,0.9032788873
0.8416859508,0.8484499454,0.8353126645
0.8638760448,0.8761034012,0.8531940579
0.8830685019,0.8936312199,0.8736089468
0.8811869621,0.8925368786,0.8712475896
0.9382719398,0.9394514561,0.9371334314
0.899499476,0.9129062891,0.8877606988
0.8838199377,0.8938827515,0.8746871352
0.9210786819,0.9274448752,0.9156889319
0.8187660575,0.8401300311,0.7998249531
0.8045570254,0.8108871579,0.7985256314
0.9148430824,0.9220492244,0.9083874822
0.9094561338,0.9114958048,0.9075734615
0.8704308867,0.8875809312,0.8554832339
0.8524915576,0.864261806,0.841657877
0.8878101707,0.8988497257,0.8780791163
0.8817580342,0.8905658126,0.8736166954
0.89423877,0.9015090466,0.8875851631
0.6933532357,0.7057544589,0.6840483546
0.8987661004,0.9068555236,0.8914974332
0.9106578231,0.9162258506,0.9054811597
0.920014143,0.9254757762,0.9149580002
0.8901953697,0.8985801935,0.8828246593
0.891385138,0.9025851488,0.8819531798
0.8897649646,0.8933733106,0.8863473535
0.869867146,0.8812060356,0.8596907854
0.860769093,0.873060286,0.8495390415
0.900932312,0.910464108,0.8924567699
0.8800093532,0.8932989836,0.8684009314
0.9213110209,0.9291630983,0.9142759442
0.8634790778,0.875063777,0.8531838059
0.873819828,0.8851307034,0.8634300232
0.9105132818,0.9209558964,0.9014195204
0.848715663,0.8579286337,0.8404470682
0.8146614432,0.8255107999,0.8056164384
0.9272291064,0.9297667146,0.9249565601
0.8184971809,0.8328048587,0.8062775731
0.8914078474,0.8969202042,0.8863927126
0.8897060156,0.9010736346,0.8795398474
0.8743889332,0.8847272992,0.8651670814
0.7304165363,0.7379892468,0.7252868414
0.733638525,0.739218533,0.7291105986
0.8950174451,0.9010744095,0.8896961212
0.889989078,0.8976228237,0.8832390904
0.973993957,0.9757452011,0.9723218083
0.9194279909,0.9252375364,0.9141062498
0.9214812517,0.9247155786,0.9186136723
0.8839982152,0.8919430375,0.8771998882
0.7829017043,0.7972092628,0.7696902752
0.9024891853,0.9116353989,0.8944286704
0.874976337,0.8847145438,0.8661782742
0.8872785568,0.8924437165,0.8826389313
0.8795287013,0.8869515657,0.8727644086
0.8248054385,0.8377339244,0.8131168485
0.9132704139,0.9212324619,0.906230092
0.8612599969,0.8834214807,0.8435860276
0.8824236989,0.8926252723,0.8733112812
0.7374082804,0.7425537109,0.7333121896
0.8257055879,0.8487196565,0.8068526387
0.950112462,0.9527983069,0.9475309849
0.9391959906,0.9437797666,0.9350045919
0.862349093,0.8747930527,0.8510814905
0.9664700031,0.9683689475,0.9647307992
0.8248656988,0.8329882026,0.8174377084
0.8688493967,0.873955667,0.864005208
0.8342095017,0.8493888974,0.8208921552
0.9243878126,0.9269888401,0.9220484495
0.8883495331,0.9021078944,0.8768169284
0.9018325806,0.9101671576,0.8942375779
0.8567159176,0.8785324097,0.838219583
0.8866666555,0.8923315406,0.8814554811
0.9066922069,0.9151567221,0.8990578651
0.8636606336,0.8741434216,0.8539811969
0.7946464419,0.808768332,0.7816390991
0.8651649952,0.8768514395,0.8550487161
0.8586280346,0.8811376095,0.8390483856
0.8110461235,0.8274902105,0.7969231606
0.8464701176,0.85743469,0.8363704085
0.8927841783,0.9031825662,0.8838440776
0.8782948852,0.8862914443,0.8711051941
0.9177568555,0.9237043858,0.912402451
0.7470272183,0.7676863074,0.7282865644
0.8272311091,0.8469408154,0.8098415732
0.9134501815,0.9220267534,0.9059124589
0.9274160266,0.9342239499,0.9213444591
0.7384934425,0.7515090108,0.7263376117
0.8048672676,0.8196629882,0.7912228107
0.8807787299,0.8906661272,0.871917069
0.8920654058,0.8956359029,0.8887267113
0.8659135699,0.8772605658,0.8557709455
0.7859395146,0.7999377847,0.7734962106
0.9243575335,0.9322657585,0.9171179533
0.7844771743,0.7916067243,0.7792295814
0.9042130709,0.9080786705,0.9006970525
0.9123823047,0.9222445488,0.9038248062
0.934412241,0.9410290122,0.9286489487
0.9155753255,0.9203953743,0.9111532569
0.7691383362,0.7791625857,0.7608283758
0.877289474,0.8870044351,0.8684151769
0.8741905093,0.8816933632,0.8672399521
0.8097575903,0.8190560937,0.8028611541
0.8281891942,0.8458741307,0.8124396205
0.8524202704,0.8615033627,0.8440945148
0.8974629045,0.9061030746,0.8898460269
0.9225052595,0.9263569117,0.9188739657
0.9466124177,0.9501691461,0.9433392286
0.77281183,0.7826179862,0.7640561461
0.9029642344,0.9145364165,0.8927886486
0.9050676227,0.9133337736,0.8976801038
0.8816637993,0.8923729062,0.8722748756
0.8783020377,0.8913589716,0.8669601679
0.8476982117,0.8566798568,0.8394973278
0.9050325155,0.9081100225,0.9021211863
0.756049037,0.7649464011,0.7489547729
0.9011057019,0.9082799554,0.8945176005
0.8389143944,0.8589593172,0.8216768503
0.7105611563,0.7172689438,0.705452919
0.9550899267,0.9584342241,0.9521077275
0.7915274501,0.8128464818,0.7725659609
0.8414696455,0.8449909091,0.8381575346
0.8651233315,0.8780739307,0.8536057472
0.8759037256,0.8840026855,0.8688453436
0.8743653297,0.8813012242,0.8680450916
0.8867324591,0.901548028,0.8740926981
0.8600057364,0.8666423559,0.8538315296
0.8848270774,0.8948470354,0.876060605
0.8305148482,0.846123457,0.8167763948
0.9431936145,0.9486047626,0.9381870031
0.6651714444,0.6687810421,0.6627191305
0.9189007878,0.9222584367,0.9159038663
0.8144293427,0.8368589282,0.7948684096
0.8862521052,0.8963454962,0.8772813678
0.8801417947,0.8901275992,0.871096909
0.8020069003,0.8180588484,0.7877072096
1,1,1
0.9141175747,0.9204674959,0.9083148241
0.899071157,0.9035241604,0.8949124813
0.8769524097,0.8836592436,0.8707977533
1.0000001192,1.0000001192,1.0000001192
0.9534192681,0.9597032666,0.947860837
0.8909896612,0.8964183331,0.8859027028
0.9369376898,0.9361260533,0.937767446
0.791575551,0.8067329526,0.7779579163
0.9294884205,0.934748888,0.9247863889
0.6891510487,0.6914917827,0.6890923977
0.852873683,0.8615728617,0.8450048566
0.9404883385,0.9472240806,0.9345659018
0.9439656138,0.9479339719,0.9403265715
0.8801359534,0.8896806836,0.8716872334
0.9020519257,0.9092853665,0.8956333995
0.913905561,0.9192438126,0.9089644551
0.9305580854,0.9352392554,0.9263535738
0.9314653277,0.9381979704,0.9252375364
0.9158811569,0.9218470454,0.9104911089
0.8876932859,0.8963282704,0.8799999952
0.9271453023,0.9332150221,0.9216319323
0.8654291034,0.8778311014,0.854069829
0.8038573265,0.8186737895,0.7904455662
0.9354518652,0.945328176,0.927280426
0.9207303524,0.9303560853,0.9127361774
0.8556900024,0.8576714993,0.8546956182
0.904014051,0.9128777981,0.8959009647
0.9378580451,0.9386339784,0.9370937347
