f1,precision,recall,
0.636354208,0.6242113113,0.6499734521,
0.6763433814,0.6760179996,0.6766722202,
0.4751620591,0.4623152912,0.4904729426,
0.562609911,0.5539634824,0.5724557638,
0.5152066946,0.5024802089,0.5302704573,
0.5769850612,0.5747611523,0.5793530941,
0.5450035334,0.5346341133,0.5568132401,
0.5015463829,0.4853394032,0.5201947093,
0.7444300056,0.736823678,0.753040731,
0.5107491016,0.4996462464,0.5241258144,
0.3583006263,0.3521548212,0.3651456535,
0.5171421766,0.5106579065,0.5242848396,
0.6836093068,0.6691657305,0.700637877,
0.4973241687,0.4955293238,0.4992136359,
0.4248484373,0.4169669449,0.4340370893,
0.5263762474,0.521229744,0.5322300792,
0.5420745015,0.536768198,0.5480270386,
0.5474544764,0.5361508131,0.5600646734,
0.6720221639,0.6615744829,0.6838679314,
0.441604048,0.4330097735,0.4514963627,
0.6108915806,0.6037650704,0.6184282303,
0.4637842178,0.4617646635,0.465975374,
0.4821338952,0.4716561139,0.4939724505,
0.5180613399,0.511669755,0.5255910754,
0.569055438,0.5548648834,0.5865083933,
0.4429138601,0.433173269,0.4539269507,
0.4275693297,0.4170344174,0.4401017427,
0.5223929882,0.5151518583,0.5303564072,
0.4732245505,0.461229682,0.4868265688,
0.8033456802,0.789208591,0.8201249838,
0.5194858909,0.509088099,0.531761229,
0.5875153542,0.5812113881,0.5943664312,
0.4989984035,0.4865965545,0.5127772093,
0.4623756409,0.451848954,0.4747025371,
0.5322443247,0.5236772299,0.5423687696,
0.467902571,0.4552107751,0.4828164577,
0.4939589798,0.483479321,0.5071373582,
0.4932730496,0.4878107905,0.4997901022,
0.5363334417,0.5334240198,0.5393682718,
0.5187857747,0.5114772916,0.527778089,
0.602116704,0.5948701501,0.6101022959,
0.5855856538,0.579023838,0.5929178596,
0.7652159929,0.7601626515,0.7705611587,
0.56561023,0.5614940524,0.5701133609,
0.4683666229,0.4636113048,0.4742444456,
0.4764487743,0.4627053738,0.493275851,
0.560829401,0.5534803867,0.5689029098,
0.3865461946,0.3855965734,0.387514174,
0.5036282539,0.4959924817,0.5124133825,
0.6739075184,0.6706427932,0.6777030826,
0.5084373355,0.496013701,0.5239291191,
0.6814508438,0.6725614071,0.6912846565,
0.5618712902,0.5505073071,0.575196445,
0.4202289581,0.4057200551,0.4381231368,
0.5098412037,0.5037277341,0.5167906284,
0.5507486463,0.5434904695,0.5587772131,
0.504008472,0.5017981529,0.50636518,
0.6014700532,0.5939015746,0.6097733378,
0.5118296742,0.4981091022,0.5278629661,
0.6092112064,0.6007993817,0.6190236807,
0.8968293071,0.8863859177,0.9088425636,
0.535913229,0.5138319731,0.5611269474,
0.4895980954,0.4827068448,0.4976862967,
0.6799324155,0.6689934731,0.6918998957,
0.5559605956,0.5465653539,0.5668649673,
0.5307163596,0.5262771249,0.5355980396,
0.4174559712,0.4072749913,0.4294174314,
0.4360681772,0.4287318289,0.4449127913,
0.3792109489,0.3698765337,0.3898741603,
0.6495332718,0.6300961971,0.6727818251,
0.5614388585,0.5443565249,0.5807292461,
0.4717032611,0.4618369341,0.4827796817,
0.522013545,0.5140780807,0.5309901237,
0.5541808009,0.5451354384,0.5650772452,
0.6194393635,0.6123167276,0.6275005937,
0.6154065132,0.6046703458,0.6281613708,
0.4137110412,0.4058420658,0.4235569835,
0.5611549616,0.5490116477,0.574570179,
0.505505085,0.4939668179,0.5189158916,
0.4928185046,0.4838090241,0.5029691458,
0.4463377595,0.4351942539,0.459784776,
0.5350118876,0.5213044882,0.5508996844,
0.4763250947,0.4660686255,0.4881866872,
0.4916270375,0.477716893,0.5080797672,
0.4733018279,0.4593009949,0.4894909263,
0.6594141126,0.6396711469,0.6826479435,
0.4261100292,0.4199835062,0.432821691,
0.6957397461,0.6727617383,0.7233397365,
0.5835456848,0.5805318356,0.5869065523,
0.5140530467,0.5015825629,0.5283831358,
0.481785804,0.4740368128,0.4905136228,
0.5070990324,0.499489069,0.5155376196,
0.6000989079,0.5963160992,0.6042653322,
0.4667970538,0.4617860913,0.472506851,
0.4264431298,0.4177436829,0.4364319146,
0.5356705785,0.5261635184,0.5460743904,
0.417950511,0.407576859,0.4302696884,
0.410095036,0.4014372528,0.4198158681,
0.5381388664,0.5297701955,0.5473396778,
0.5558365583,0.5443867445,0.5688253045,
0.4427383542,0.4286119342,0.4590864182,
0.4537099302,0.4444302022,0.4641810954,
0.5248225331,0.5168617368,0.5337641239,
0.506054759,0.4954581857,0.5184335113,
0.5240684152,0.5146462917,0.5342658758,
0.4740875661,0.4659739733,0.4831318557,
0.5083879232,0.4985944331,0.5201242566,
0.5003420115,0.4964348674,0.5053139329,
0.3452464044,0.3319624066,0.3613055646,
0.5160681605,0.512150526,0.5204449892,
0.4117861688,0.4011249244,0.4245991409,
0.4312548339,0.4217838347,0.4420624673,
0.4762772918,0.4727128148,0.480167836,
0.5784489512,0.5665438771,0.5919884443,
0.5313911438,0.5268701911,0.5367832184,
0.5648626089,0.5633227825,0.5666075349,
0.595136106,0.5896454453,0.6009623408,
0.4874237776,0.4768033624,0.499517262,
0.450771302,0.4373286664,0.4666303098,
0.593924582,0.5900864005,0.5981594324,
0.4940760732,0.4814311862,0.5092361569,
0.5592652559,0.5418542624,0.5795895457,
0.4395514429,0.431736052,0.4488501549,
0.4676952362,0.4588742256,0.4786483049,
0.5669512749,0.5532622337,0.5828511119,
0.625017345,0.6121726036,0.6393532753,
0.5957316756,0.584595263,0.6079521775,
0.5752670169,0.5666153431,0.5851247907,
0.4347925782,0.4218995571,0.4501573145,
0.5127372146,0.5055729151,0.520958364,
0.4809700251,0.4743340313,0.4885258377,
0.505189538,0.4940541685,0.518242538,
0.4884009361,0.4776194692,0.5015653968,
0.5150828958,0.5089559555,0.5224809647,
0.4959544837,0.4882191122,0.5044763088,
0.4751143157,0.4655768573,0.4856088161,
0.6342766881,0.6173727512,0.653714776,
0.5162630677,0.5109034181,0.5221847892,
1,1,1,
0.4447454512,0.434987992,0.4558684528,
0.5994062424,0.589843452,0.6100978851,
0.5528504848,0.5404118299,0.5670650601,
0.5715960264,0.5628227592,0.5826739073,
0.4405124784,0.4318492413,0.4502964616,
0.7433149219,0.7371509671,0.7510511279,
0.4344349205,0.4228614867,0.4483507276,
0.4697759449,0.4607204199,0.4804360867,
0.3925696909,0.3848875463,0.401324749,
0.4770225286,0.4690715075,0.4866290689,
0.5346713066,0.535040617,0.5343347192,
0.7028930187,0.6951469779,0.7115699053,
0.5050042868,0.4950288534,0.5159476399,
0.546844244,0.539931953,0.5546792746,
0.4588246047,0.45746696,0.4604969323,
0.4631719291,0.4559578896,0.4709682465,
0.6257920861,0.6179628968,0.6349979639,
0.4690883756,0.4546886086,0.4869428277,
0.3603615463,0.3470159173,0.3767669797,
0.4042859375,0.3947440386,0.4152751863,
0.5832880735,0.5817129016,0.5848984718,
0.5962098241,0.5867999196,0.6070000529,
0.373519659,0.3686380982,0.3790946305,
0.6194958091,0.61183393,0.6289884448,
0.3981308341,0.3862757683,0.4119511247,
0.4875603914,0.4780359864,0.4981421232,
0.4597692788,0.4467406869,0.4748690128,
0.4875141084,0.4826521575,0.4931897223,
0.5018010736,0.4983703792,0.5055000782,
0.5339858532,0.5229602456,0.5468604565,
0.4340354502,0.4310467839,0.4373401999,
0.4879365265,0.4861052334,0.4901666939,
0.4961677194,0.4875075519,0.5059597492,
0.6000468731,0.5884318948,0.6128389835,
0.4430069029,0.4354313612,0.4524953365,
0.4237493873,0.414867878,0.4338411093,
0.6757348776,0.6581094265,0.6952110529,
0.6844037771,0.6773680449,0.6927556992,
0.4511889517,0.4348716438,0.4698794782,
0.4941670597,0.4899785817,0.499328196,
0.605578959,0.6015345454,0.6099428535,
0.4436168671,0.4330452681,0.4562666118,
0.4659022689,0.455804199,0.4777320921,
0.4609578252,0.4489051402,0.4753643572,
0.5753005147,0.5614825487,0.5912986994,
0.4829826355,0.4791009128,0.4872687161,
0.5390201807,0.5279486179,0.5517671108,
0.5439510345,0.5382416248,0.550219655,
0.650130868,0.6440707445,0.6567775607,
0.6644709706,0.6565012932,0.6738352776,
0.491838336,0.477402091,0.5085726976,
0.6291864514,0.6182088256,0.6422266364,
0.4855314493,0.4769074917,0.4954814613,
0.4722974896,0.4649080932,0.4805226624,
0.5114994049,0.5084104538,0.5147286654,
0.4545850754,0.4431874752,0.46793589,
0.5398276448,0.5283486843,0.552644074,
0.4730120301,0.4661079049,0.4815709293,
0.5023809075,0.4961322248,0.5092863441,
0.4950152338,0.4879448116,0.5029578805,
0.4752381444,0.4623128474,0.4906597137,
0.4543071687,0.4441927075,0.4670208693,
0.5573894978,0.5513290763,0.5644720197,
0.4958612323,0.4911897779,0.5009585023,
0.5463587642,0.5376678109,0.5559101105,
0.4154715836,0.4083554447,0.423596561,
0.7317952514,0.7198422551,0.7450646758,
0.4525519311,0.4432969689,0.463242352,
0.4066717923,0.3978913426,0.4168576002,
0.5642696023,0.5566567779,0.5726249218,
0.5710734129,0.5638837814,0.579347074,
0.5436262488,0.5363293886,0.5519485474,
0.4095077813,0.4087457657,0.4103099704,
0.5396705866,0.5338683128,0.5467479825,
0.4308152497,0.4208185971,0.4423308372,
0.6347814202,0.6328477263,0.6369059682,
0.4415091872,0.4337375164,0.4502955377,
0.4695687294,0.4613618553,0.4788018465,
0.4633413553,0.4548224211,0.4726698995,
0.521933496,0.5168125033,0.5280465484,
0.4988042116,0.49365291,0.5046334863,
0.4244183898,0.4131597281,0.437648803,
0.4064583778,0.3978510499,0.4164090157,
0.3803253174,0.3705887496,0.3915909827,
0.4945515394,0.4898685217,0.4998545051,
0.4666636288,0.4542714357,0.4811500311,
0.5259699821,0.5131138563,0.5408065915,
0.540289104,0.5326383114,0.5498581529,
0.6132178307,0.6040790081,0.6231791377,
0.5283945203,0.5188580751,0.5392060876,
0.4883253276,0.4826551974,0.4947293401,
0.4895679355,0.4800826013,0.5003228784,
0.4888029695,0.4785599113,0.5008949637,
0.5188860893,0.5106086135,0.5288168192,
0.4770309925,0.4665328562,0.4893366396,
0.4217124879,0.4091949463,0.4367379248,
0.5393065214,0.5261483192,0.5557186007,
0.5654251575,0.5567254424,0.5754156113,
0.3187082708,0.315515101,0.3224879205,
0.7324317098,0.7201067805,0.7463122606,
0.5016880035,0.4916596115,0.5132733583,
0.5530022383,0.5427502394,0.5646116734,
0.5079528689,0.496445179,0.5208700299,
0.3807496428,0.3779284954,0.383741647,
0.4707021415,0.4674330652,0.4742045403,
0.628320992,0.6161298156,0.6425773501,
0.7452288866,0.7412951589,0.7494211197,
0.5098868608,0.4986329973,0.523247838,
0.6502991915,0.6422368288,0.6592462659,
0.4620719254,0.4538953006,0.4713347554,
0.5777642131,0.569405973,0.5872551203,
0.382060796,0.3756684065,0.3890728951,
0.5811687708,0.5737318993,0.589577198,
0.428951323,0.4205027521,0.4390965104,
0.4909255505,0.4790359139,0.5057623982,
0.5789797902,0.5699691772,0.5891643763,
0.4128764868,0.4034515917,0.423750639,
0.7336282134,0.7202008963,0.7490590811,
0.5305107832,0.5220710039,0.5400218368,
0.4454586506,0.432969749,0.4601685405,
0.6231408715,0.6085779667,0.6399538517,
0.5628775358,0.5597867966,0.5670064092,
0.468354702,0.4620284438,0.4758547843,
0.4277192354,0.4162853062,0.4407509267,
0.4146220982,0.4109853208,0.4184371829,
0.5005902052,0.4855251312,0.518438518,
0.3392183185,0.329135865,0.3511741161,
0.378451556,0.3724146187,0.3849281371,
0.4883313477,0.4773056805,0.5012529492,
0.4755203426,0.4663780928,0.4857130349,
0.4648353755,0.4579891562,0.4727373421,
0.5037389398,0.4983780384,0.5097767115,
0.4002835751,0.3890481591,0.4131213129,
0.5073242188,0.4988829494,0.5165685415,
0.4600324035,0.4493393302,0.4724085033,
0.5580420494,0.550514698,0.5662893057,
0.4010519385,0.3931234181,0.4099897742,
0.6722976565,0.6633425951,0.6821855903,
0.5679534674,0.5595221519,0.5775728822,
0.4496905804,0.4409157336,0.4601227641,
0.4523819685,0.4472860098,0.458239615,
0.4851102233,0.4768503904,0.4943771362,
0.4157416224,0.4110922515,0.4209746718,
0.506965518,0.4994440973,0.5153596997,
0.5721110702,0.5666264296,0.5781772733,
0.4651813209,0.4561099708,0.4757836759,
0.5309556127,0.5182585716,0.545773983,
0.3689680994,0.3606601357,0.3785052299,
0.6311916113,0.6144322157,0.6499527097,
0.5903577209,0.5842071772,0.5977786779,
0.5450091958,0.5353785753,0.5563607216,
0.4761920571,0.4642501473,0.490044117,
0.5349858999,0.5290721059,0.5421478152,
0.5141112804,0.5064430237,0.5225359797,
0.412994206,0.4072017372,0.4196173549,
0.498006314,0.4956670702,0.5006033182,
0.4577738941,0.448584646,0.468490541,
0.4464718997,0.438813597,0.4550580084,
0.6092144847,0.6028971672,0.6173249483,
0.4871746004,0.4800973535,0.4956327677,
0.4676517546,0.4616608322,0.4745013714,
0.5012239814,0.4915497899,0.5125795603,
0.4807212949,0.4716933966,0.491563201,
0.5352430344,0.5256579518,0.5462552309,
0.448228091,0.4390708208,0.4586656094,
0.6793513298,0.6693211794,0.6912404299,
0.6729505062,0.6590433717,0.6881658435,
0.4701504111,0.466655165,0.4741231501,
0.6055728197,0.6019078493,0.6094769239,
0.4945295751,0.4793511629,0.5132308602,
0.4999577999,0.4911002219,0.5102176666,
0.5433456898,0.5311484337,0.5570092201,
0.6081148982,0.5924734473,0.6256369352,
0.4224726558,0.4113808274,0.4354519844,
0.441244036,0.4367130697,0.4467632473,
0.4377353489,0.4305416346,0.4457718432,
0.4566124082,0.4514112175,0.46230492,
0.5530734658,0.5461095572,0.5609850883,
0.6765112877,0.6713463068,0.6821341515,
0.5456769466,0.5360917449,0.5562930107,
0.5440682769,0.530838728,0.5587175488,
0.5363514423,0.5292644501,0.5445193052,
0.5811819434,0.5716455579,0.5915365815,
0.4191242456,0.4163864851,0.4221558869,
0.4466224313,0.4379170537,0.4565976858,
0.5732173324,0.564751029,0.5830181837,
0.50795573,0.5005411506,0.5163524151,
0.5770546198,0.5716543198,0.5829072595,
0.456309855,0.447098583,0.4666945338,
0.6281698942,0.6159587502,0.6414206624,
0.5129660964,0.5017874241,0.5258724093,
0.5027592778,0.5001801252,0.5054658651,
0.465956986,0.4543551803,0.4792716801,
0.4396416247,0.4298633635,0.4510163665,
0.5417243838,0.5315008759,0.5533566475,
0.5875650048,0.5741157532,0.6035831571,
0.5681715012,0.5507786274,0.5878853202,
0.658146441,0.6503948569,0.6667758226,
0.2626594603,0.258202374,0.2677175105,
0.31436643,0.3089552224,0.3204357624,
0.6587189436,0.6540457606,0.6637619734,
0.4432716668,0.4363242984,0.451262027,
0.5526078343,0.5436745882,0.5639554858,
0.4845508933,0.47157076,0.4992599487,
0.4434933662,0.4374778867,0.4500302672,
0.4156475067,0.4063840508,0.4268658757,
0.4700508118,0.4652681053,0.4753683209,
0.4095588326,0.4058728814,0.4137845635,
0.6198293567,0.6093723178,0.6316449642,
0.5185770988,0.5082504749,0.5302876234,
0.4561269879,0.4515001178,0.461437583,
0.4894422889,0.4837513566,0.4957087934,
0.5082721114,0.4862152338,0.5355590582,
0.4695630074,0.4553050101,0.4862473011,
0.5548107624,0.5414673686,0.5702928901,
0.7036149502,0.696282804,0.7118842602,
0.4983373582,0.4915888011,0.5063669086,
0.6510736346,0.6367215514,0.6674451232,
0.4195586145,0.4108447433,0.4291831851,
0.3966710269,0.3948343396,0.3986287117,
0.3851755857,0.3789460063,0.3922675848,
0.4576397538,0.4456007779,0.471799463,
0.4697612226,0.4617371261,0.4790103137,
0.5994721055,0.5921698809,0.6075372696,
0.5811024308,0.5702790022,0.5935229659,
0.4536913037,0.4424931109,0.4668717086,
0.546895206,0.5404968262,0.5540447831,
0.661613524,0.6550321579,0.6693085432,
0.5801438093,0.5776461959,0.5829764605,
0.4350743294,0.4248771369,0.4466479421,
0.6377772689,0.6185840368,0.6601080894,
0.5933218002,0.5857910514,0.6014686823,
0.7253538966,0.7161772251,0.7363172174,
0.4460324645,0.4392234981,0.4538671076,
0.4506992996,0.4384350479,0.4650807083,
0.5110970736,0.497848928,0.5263096094,
0.4479497373,0.4393213093,0.4578790069,
0.4368341863,0.4242999852,0.451317817,
0.4467050135,0.433798939,0.4618085325,
0.4588784575,0.4526912272,0.4657343626,
0.5257175565,0.5186457634,0.533854425,
0.4757826924,0.4656683207,0.4874792993,
0.4890788496,0.4789386094,0.5009955168,
0.5357239842,0.52911973,0.5434755683,
0.5546196103,0.5522775054,0.5571839213,
0.5215198994,0.5131302476,0.5313493013,
0.4622434974,0.4533085823,0.4725330472,
0.5294837356,0.522413969,0.5374290347,
0.5142461061,0.5086724162,0.5209591389,
0.6257603168,0.6194088459,0.6327646375,
0.4368829727,0.4263873696,0.4488824308,
0.7211987972,0.7101911306,0.7333927155,
0.4882391691,0.4839702845,0.4938502908,
0.5843158364,0.5780910254,0.5911218524,
0.5728445053,0.5676003098,0.5785323977,
0.5435522795,0.5351797342,0.5532517433,
0.4922015667,0.4877753556,0.4975065887,
0.5046339035,0.4930005074,0.5181703568,
0.5083521008,0.49928388,0.518758595,
0.4510076642,0.440097332,0.46360901,
0.6107390523,0.6041154861,0.6180635095,
0.4995640218,0.488568455,0.5122365952,
0.5380164981,0.513815701,0.565921545,
0.4980362058,0.4884132445,0.5089515448,
0.4914595783,0.4827871919,0.5012504458,
0.4270560741,0.4194008708,0.4358778894,
0.3853853345,0.3817900419,0.3895741701,
0.4603499472,0.451762706,0.4700101018,
0.5105388761,0.5011354685,0.5213176608,
0.5973701477,0.5863111615,0.6096960306,
0.441729486,0.4310062826,0.4544264078,
0.4325601459,0.4286251664,0.4369035661,
0.5623031259,0.5497763753,0.5764890909,
0.4250333011,0.4159448147,0.4355348349,
0.5063406825,0.4991160631,0.514870286,
0.4534843266,0.4462278187,0.4616595805,
0.6373888254,0.6275677681,0.6491437554,
0.5301454663,0.5255891085,0.5349379182,
0.5874601007,0.5768964291,0.5992468596,
0.6680967808,0.6609422565,0.6758300066,
0.5817021728,0.566400528,0.599308908,
0.4063286483,0.4034209549,0.409977138,
0.4856069088,0.4660875201,0.5085506439,
0.4981427491,0.4926103652,0.504149735,
0.5374321938,0.5315390229,0.5437484384,
0.4545101225,0.4443732202,0.4662940502,
0.4786161184,0.4734319448,0.4842604101,
0.8742449284,0.8693040609,0.8796684742,
0.4692512751,0.464302659,0.4751754105,
0.5863348842,0.5773550868,0.5968388915,
0.5976133347,0.5803475976,0.6172873378,
0.4633369446,0.4549579918,0.4726834595,
0.4067555368,0.4013421834,0.4131952226,
0.4902680516,0.481967628,0.4996164441,
0.3949084878,0.388674289,0.4020090103,
0.4738082886,0.4627274275,0.4902020097,
0.4394755065,0.4272835851,0.4538649619,
0.4629563987,0.4557778239,0.4710100889,
0.5038090348,0.4947515428,0.5137401223,
0.5058368444,0.4981865287,0.514312923,
0.4581671655,0.457733959,0.4586250782,
0.4452542365,0.4348933399,0.4570087492,
0.5687990189,0.5646334291,0.5735536814,
0.4721970558,0.4721970558,0.4721970558,
0.475343138,0.4638079107,0.4895890355,
0.5887508988,0.5758684278,0.6031359434,
0.42098248,0.4125417769,0.4309282303,
0.4569845796,0.4495501816,0.4657269418,
0.5538906455,0.5534563661,0.5543637276,
0.5239493251,0.517188549,0.5316851139,
0.5198095441,0.5100075603,0.5312436819,
0.4481382966,0.4345229268,0.4640440047,
0.6134335995,0.6004398465,0.6280872226,
0.4870209098,0.4767513573,0.4988809824,
0.4770381749,0.4663120806,0.4891493917,
0.545343399,0.5369765759,0.5548263192,
0.5516614318,0.5459375381,0.5584266782,
0.489367485,0.4828001261,0.4968203306,
0.5245501399,0.5152430534,0.535061419,
0.4701766074,0.4674452841,0.473395586,
0.5206626058,0.5124484301,0.5296602249,
0.4649394453,0.4561431706,0.4747489989,
0.6164985895,0.6095784307,0.6243121028,
0.5449681282,0.5307680368,0.5615410209,
0.5881770253,0.5811374187,0.5961869359,
0.6699107885,0.6613132954,0.6792873144,
0.4894685149,0.4829961658,0.4970109165,
0.5205101967,0.5134851336,0.5284497738,
0.5217799544,0.5106895566,0.534445405,
0.4844337702,0.4763544202,0.4937194884,
0.4103804231,0.4026249945,0.4189887047,
0.4598784447,0.4512993693,0.46985057,
0.2987091243,0.2876802385,0.3115908206,
0.5239151716,0.5203502178,0.528059423,
0.4601802826,0.4501255453,0.4717079401,
0.3516583145,0.3436503112,0.3604253829,
0.3098669946,0.3030791581,0.3176727593,
0.5250148177,0.5158461928,0.5353414416,
0.4183877409,0.4015648067,0.4383171499,
0.6026239991,0.5948148966,0.6120842695,
0.4654958546,0.457906276,0.4742497802,
0.5896960497,0.5824682713,0.5980982184,
0.4887203276,0.4867438972,0.4907903969,
0.4839749932,0.4753588438,0.4937667847,
0.5215249062,0.5110736489,0.5337728858,
0.5157927275,0.5126341581,0.5191587806,
0.4641621113,0.4580208063,0.4709098339,
0.6469061375,0.625617981,0.671395421,
0.5374110937,0.5274628997,0.5495171547,
0.4579902589,0.4404592216,0.4784884751,
0.4737548828,0.468615979,0.4795441329,
0.6329995394,0.6265684962,0.640194416,
